0, HousePrice-10, COVID-7, mem, 0.0, False
3, HousePrice-10, GlobalWarming-4, int, -0.3214285710000002, False
3, HousePrice-10, GlobalWarming-10, int, -0.3214285710000002, False
3, COVID-12, GlobalWarming-5, emp, 0.321568627, False
3, HousePrice-8, GlobalWarming-4, emp, -0.3225806450000004, False
3, HousePrice-11, GlobalWarming-10, itt, 0.323529411, False
3, HousePrice-3, HousePrice-1, emp, -0.32352941200000007, False
3, HousePrice-11, COVID-10, emp, 0.32352941200000007, False
3, HousePrice-12, COVID-8, int, 0.3238095240000005, False
3, HousePrice-6, COVID-2, aes, 0.3238095240000005, False
3, COVID-11, GlobalWarming-3, emp, 0.323863636, False
3, COVID-7, COVID-4, itt, 0.3243534480000001, False
3, HousePrice-9, GlobalWarming-1, int, -0.32539682499999945, False
3, COVID-11, COVID-4, tru, 0.3260188079999997, False
3, GlobalWarming-9, COVID-2, tru, -0.32689075700000014, False
3, COVID-7, COVID-4, mem, -0.32698412700000024, False
3, HousePrice-10, COVID-4, mem, -0.32698412700000024, False
3, GlobalWarming-7, COVID-2, int, 0.32698412700000024, False
3, GlobalWarming-9, COVID-7, int, -0.32698412700000024, False
3, COVID-10, COVID-7, int, -0.32698412700000024, False
3, HousePrice-2, GlobalWarming-2, itt, -0.3270944739999999, False
3, GlobalWarming-10, GlobalWarming-1, emp, 0.3279857399999999, False
3, COVID-4, GlobalWarming-1, itt, 0.328108673, False
3, COVID-6, HousePrice-1, tru, 0.32844574800000004, False
3, GlobalWarming-10, HousePrice-8, aes, -0.33006536000000075, False
3, HousePrice-8, GlobalWarming-5, cft, 0.33015872999999996, False
3, GlobalWarming-9, GlobalWarming-5, emp, 0.3306595360000002, False
3, HousePrice-12, GlobalWarming-12, mem, -0.33174603200000075, False
3, HousePrice-11, GlobalWarming-7, mem, -0.3333333329999997, False
3, HousePrice-9, HousePrice-7, int, -0.3333333329999997, False
3, COVID-11, HousePrice-1, int, -0.3333333329999997, False
3, COVID-11, HousePrice-3, int, -0.3333333329999997, False
3, HousePrice-6, COVID-4, emp, -0.3333333329999997, False
3, COVID-4, COVID-2, cft, 0.3333333329999997, False
3, HousePrice-5, COVID-3, cft, 0.3333333329999997, False
3, GlobalWarming-2, COVID-2, mem, -0.3333333330000001, False
3, HousePrice-9, GlobalWarming-2, mem, -0.3333333330000001, False
3, COVID-10, COVID-5, mem, -0.33333333300000056, False
3, GlobalWarming-7, COVID-5, int, -0.33333333300000056, False
3, GlobalWarming-9, HousePrice-1, int, 0.33333333300000056, False
3, GlobalWarming-9, HousePrice-3, int, 0.33333333300000056, False
3, COVID-10, HousePrice-1, int, 0.33333333300000056, False
3, COVID-10, HousePrice-3, int, 0.33333333300000056, False
3, GlobalWarming-8, HousePrice-7, aes, 0.33333333300000056, False
3, GlobalWarming-5, COVID-2, cft, -0.33333333300000056, False
3, HousePrice-9, HousePrice-3, mem, 0.33333333399999976, False
3, COVID-10, COVID-2, mem, 0.33333333399999976, False
3, GlobalWarming-11, HousePrice-7, mem, -0.33333333399999976, False
3, GlobalWarming-6, HousePrice-5, int, -0.33333333399999976, False
3, GlobalWarming-7, COVID-3, int, 0.33333333399999976, False
3, GlobalWarming-11, HousePrice-6, int, 0.33333333399999976, False
3, COVID-8, GlobalWarming-2, aes, 0.33333333399999976, False
3, HousePrice-10, COVID-8, aes, -0.33333333399999976, False
3, HousePrice-6, COVID-5, cft, -0.33333333399999976, False
3, GlobalWarming-5, GlobalWarming-3, int, 0.33333333400000065, False
3, HousePrice-11, GlobalWarming-8, int, -0.33333333400000065, False
3, HousePrice-8, HousePrice-5, itt, 0.33412698500000015, False
3, COVID-6, HousePrice-5, int, -0.3349206349999996, False
3, HousePrice-10, HousePrice-5, itt, 0.3349673209999997, False
3, HousePrice-6, COVID-1, itt, 0.335714286, False
3, HousePrice-12, HousePrice-11, itt, -0.33613445300000055, False
3, GlobalWarming-6, COVID-6, cft, 0.3365079360000003, False
3, HousePrice-8, COVID-4, cft, -0.3365079360000003, False
3, COVID-7, COVID-5, itt, 0.3377016130000001, False
3, GlobalWarming-9, HousePrice-8, emp, -0.3382209189999994, False
3, COVID-8, COVID-1, itt, -0.3382352940000004, False
3, HousePrice-6, COVID-3, tru, 0.3386554620000002, False
3, HousePrice-6, HousePrice-3, tru, 0.3386554620000002, False
3, COVID-6, COVID-1, emp, 0.3387799560000002, False
3, COVID-7, COVID-5, mem, 0.3396825399999992, False
3, HousePrice-10, COVID-5, mem, 0.3396825399999992, False
3, HousePrice-10, GlobalWarming-2, int, 0.3403361349999994, False
3, COVID-11, HousePrice-4, emp, 0.3422459889999998, False
3, COVID-4, HousePrice-2, tru, 0.342602893, False
3, HousePrice-10, COVID-7, int, -0.3428571420000006, False
3, HousePrice-12, HousePrice-6, itt, 0.3428571429999998, False
3, HousePrice-9, HousePrice-3, cft, 0.3428571429999998, False
3, GlobalWarming-11, HousePrice-9, cft, 0.34369747900000025, False
3, COVID-9, GlobalWarming-3, emp, 0.34375, False
3, GlobalWarming-10, HousePrice-9, emp, 0.34506353899999986, False
3, HousePrice-8, COVID-5, int, -0.3460317460000004, False
3, COVID-11, COVID-7, aes, -0.3460317460000004, False
3, COVID-7, GlobalWarming-4, emp, 0.346774194, False
3, COVID-12, HousePrice-3, itt, 0.3471861470000004, False
3, COVID-12, HousePrice-8, emp, -0.3473118279999996, False
3, GlobalWarming-2, COVID-2, itt, -0.3475378789999999, False
3, COVID-11, HousePrice-2, int, 0.34920634900000014, False
3, GlobalWarming-6, HousePrice-4, tru, -0.3494318180000002, False
3, COVID-2, HousePrice-1, itt, -0.3494318180000002, False
3, GlobalWarming-6, GlobalWarming-3, cft, 0.3495798320000003, False
3, COVID-8, COVID-3, itt, 0.35115864499999994, False
3, COVID-8, HousePrice-6, int, -0.35158730100000035, False
3, HousePrice-12, COVID-4, emp, 0.35294117599999986, False
3, COVID-6, GlobalWarming-5, emp, 0.3529411760000003, False
3, GlobalWarming-5, GlobalWarming-1, cft, -0.35353535299999983, False
3, COVID-7, GlobalWarming-4, cft, 0.3537815119999994, False
3, GlobalWarming-8, GlobalWarming-2, emp, 0.3538611920000001, False
3, HousePrice-6, GlobalWarming-6, emp, 0.3541666670000003, False
3, HousePrice-4, COVID-3, itt, -0.35472370799999986, False
3, COVID-9, GlobalWarming-3, int, -0.3547619040000001, False
3, HousePrice-7, GlobalWarming-2, emp, 0.35483870900000003, False
3, GlobalWarming-11, HousePrice-7, emp, 0.3548387100000001, False
3, GlobalWarming-12, GlobalWarming-4, itt, -0.355357143, False
3, GlobalWarming-10, HousePrice-6, itt, 0.3554621850000004, False
3, GlobalWarming-11, GlobalWarming-8, emp, 0.35581622700000004, False
3, GlobalWarming-9, GlobalWarming-2, int, 0.35620914999999975, False
3, COVID-10, GlobalWarming-2, int, 0.35620914999999975, False
3, GlobalWarming-11, GlobalWarming-1, itt, 0.3565062389999998, False
3, GlobalWarming-11, COVID-10, aes, 0.35714285700000037, False
3, GlobalWarming-10, COVID-10, emp, 0.3573975049999998, False
3, HousePrice-12, GlobalWarming-10, aes, 0.35784313800000067, False
3, COVID-10, GlobalWarming-4, itt, -0.3579545450000001, False
3, HousePrice-6, GlobalWarming-5, itt, 0.3584415590000001, False
3, COVID-2, HousePrice-1, emp, 0.35845588200000034, False
3, GlobalWarming-12, GlobalWarming-7, int, 0.3587301580000002, False
3, GlobalWarming-11, GlobalWarming-6, tru, 0.3588362070000004, False
3, HousePrice-10, GlobalWarming-8, emp, -0.35890151500000034, False
3, GlobalWarming-12, HousePrice-6, mem, 0.35952381000000067, False
3, COVID-6, GlobalWarming-3, int, 0.35952381000000067, False
3, GlobalWarming-8, COVID-8, itt, 0.3596638650000008, False
3, HousePrice-9, HousePrice-3, itt, 0.3596638650000008, False
3, HousePrice-10, HousePrice-7, emp, -0.35987903200000027, False
3, GlobalWarming-9, HousePrice-8, aes, -0.3603174600000001, False
3, HousePrice-6, COVID-2, mem, 0.3611111109999996, False
3, GlobalWarming-10, HousePrice-7, mem, -0.3611111109999996, False
3, HousePrice-5, GlobalWarming-5, int, 0.3611111109999996, False
3, HousePrice-9, GlobalWarming-4, int, -0.3611111109999996, False
3, GlobalWarming-10, HousePrice-9, int, 0.3611111109999996, False
3, HousePrice-12, GlobalWarming-11, int, -0.3611111109999996, False
3, COVID-11, HousePrice-1, aes, 0.3611111109999996, False
3, COVID-12, HousePrice-1, aes, -0.3611111109999996, False
3, HousePrice-2, GlobalWarming-2, mem, -0.36111111100000004, False
3, HousePrice-8, HousePrice-2, mem, -0.36111111100000004, False
3, HousePrice-8, HousePrice-4, mem, 0.36111111100000004, False
3, GlobalWarming-6, GlobalWarming-3, int, 0.3611111110000005, False
3, GlobalWarming-7, COVID-4, int, -0.3611111110000005, False
3, GlobalWarming-5, COVID-5, aes, -0.3611111110000005, False
3, HousePrice-7, HousePrice-6, aes, -0.3611111110000005, False
3, GlobalWarming-8, COVID-8, aes, 0.3611111110000005, False
3, COVID-12, COVID-9, aes, 0.3611111110000005, False
3, GlobalWarming-12, COVID-5, aes, -0.3611111110000005, False
3, COVID-11, HousePrice-5, itt, -0.3611111110000005, False
3, GlobalWarming-5, COVID-1, cft, -0.3611111110000005, False
3, HousePrice-6, HousePrice-5, cft, 0.3611111110000005, False
3, HousePrice-7, GlobalWarming-2, aes, 0.3611111119999997, False
3, HousePrice-10, HousePrice-7, aes, -0.3611111119999997, False
3, COVID-10, GlobalWarming-8, cft, 0.3611111119999997, False
3, HousePrice-10, GlobalWarming-8, cft, 0.3611111119999997, False
3, HousePrice-12, COVID-10, cft, -0.3611111119999997, False
3, HousePrice-12, HousePrice-10, cft, -0.3611111119999997, False
3, COVID-9, HousePrice-4, emp, 0.3621323529999998, False
3, COVID-12, COVID-10, cft, -0.3626984129999995, False
3, COVID-12, HousePrice-10, cft, -0.3626984129999995, False
3, GlobalWarming-5, HousePrice-4, tru, -0.36363636300000035, False
3, GlobalWarming-5, HousePrice-1, tru, 0.36363636399999955, False
3, GlobalWarming-6, GlobalWarming-1, itt, -0.36363636399999955, False
3, GlobalWarming-12, GlobalWarming-1, emp, 0.36397058799999993, False
3, GlobalWarming-6, GlobalWarming-1, tru, -0.3645833329999997, False
3, COVID-11, COVID-6, itt, 0.3645833329999997, False
3, COVID-12, COVID-11, int, 0.3650793649999997, False
3, GlobalWarming-3, HousePrice-2, tru, 0.36559139799999985, False
3, GlobalWarming-5, GlobalWarming-1, aes, -0.3666666670000005, False
3, GlobalWarming-12, GlobalWarming-1, aes, -0.3666666670000005, False
3, GlobalWarming-8, HousePrice-5, emp, 0.3680926910000002, False
3, GlobalWarming-8, GlobalWarming-2, tru, -0.3685239490000001, False
3, COVID-10, HousePrice-6, itt, 0.3688311689999999, False
3, HousePrice-7, HousePrice-5, emp, 0.3690702080000001, False
3, GlobalWarming-10, GlobalWarming-7, aes, -0.36974790000000013, False
3, GlobalWarming-10, GlobalWarming-4, itt, -0.37132352899999965, False
3, COVID-8, GlobalWarming-1, int, -0.37142857100000004, False
3, GlobalWarming-12, HousePrice-8, int, 0.37142857100000004, False
3, COVID-10, GlobalWarming-7, tru, -0.37142857100000004, False
3, GlobalWarming-12, HousePrice-6, itt, 0.37142857100000004, False
3, COVID-8, GlobalWarming-1, mem, -0.3714285719999997, False
3, COVID-3, COVID-2, tru, -0.3714285720000001, False
3, HousePrice-3, COVID-2, tru, -0.3714285720000001, False
3, HousePrice-11, HousePrice-7, cft, 0.3714285720000001, False
3, HousePrice-10, COVID-4, tru, -0.37284482799999985, False
3, GlobalWarming-11, GlobalWarming-5, tru, 0.37304075200000053, False
3, GlobalWarming-11, GlobalWarming-2, cft, 0.37316176499999987, False
3, COVID-8, GlobalWarming-6, emp, 0.3732142859999996, False
3, HousePrice-8, COVID-4, int, -0.37380952400000034, False
3, GlobalWarming-10, HousePrice-5, cft, 0.37380952400000034, False
3, COVID-6, HousePrice-5, aes, -0.37460317500000073, False
3, COVID-5, HousePrice-1, itt, 0.37536656899999965, False
3, HousePrice-9, COVID-6, aes, -0.37539682499999927, False
3, GlobalWarming-6, HousePrice-1, tru, 0.37784090899999967, False
3, GlobalWarming-5, GlobalWarming-1, tru, -0.3787878779999998, False
3, GlobalWarming-11, COVID-7, emp, -0.3790322579999996, False
3, GlobalWarming-3, GlobalWarming-2, itt, -0.37927663700000025, False
3, COVID-8, HousePrice-7, int, -0.37936507900000027, False
3, GlobalWarming-12, HousePrice-9, emp, 0.3810483869999999, False
3, HousePrice-12, GlobalWarming-7, emp, 0.3823529409999997, False
3, GlobalWarming-10, HousePrice-5, tru, 0.3823529410000006, False
3, GlobalWarming-12, COVID-7, tru, 0.3823529410000006, False
3, COVID-10, HousePrice-3, emp, 0.3823529410000006, False
3, HousePrice-11, HousePrice-1, emp, 0.3823529410000006, False
3, COVID-12, COVID-8, mem, -0.382539682, False
3, HousePrice-9, COVID-7, int, -0.382539682, False
3, COVID-10, HousePrice-5, tru, -0.3831932769999993, False
3, COVID-4, GlobalWarming-1, aes, 0.3833333329999995, False
3, GlobalWarming-4, GlobalWarming-1, aes, 0.3833333329999995, False
3, HousePrice-12, GlobalWarming-4, itt, -0.3839285710000002, False
3, GlobalWarming-6, COVID-1, emp, 0.3865740739999999, False
3, HousePrice-7, GlobalWarming-4, emp, -0.38709677399999975, False
3, GlobalWarming-12, COVID-10, mem, 0.3873015870000005, False
3, COVID-12, GlobalWarming-5, cft, 0.3873015870000005, False
3, GlobalWarming-8, GlobalWarming-4, emp, -0.3880742909999997, False
3, HousePrice-12, GlobalWarming-9, aes, 0.388095238, False
3, COVID-4, HousePrice-1, itt, 0.3887147339999997, False
3, GlobalWarming-8, GlobalWarming-5, cft, 0.3888888880000003, False
3, COVID-11, COVID-8, cft, -0.3888888880000003, False
3, HousePrice-12, GlobalWarming-5, cft, 0.3888888880000003, False
3, HousePrice-7, HousePrice-1, mem, 0.3888888889999995, False
3, HousePrice-12, COVID-2, mem, 0.3888888889999995, False
3, HousePrice-11, GlobalWarming-9, int, 0.3888888889999995, False
3, HousePrice-11, COVID-10, int, 0.3888888889999995, False
3, COVID-5, COVID-4, aes, -0.3888888889999995, False
3, COVID-5, GlobalWarming-4, aes, -0.3888888889999995, False
3, GlobalWarming-5, HousePrice-3, aes, 0.3888888889999995, False
3, COVID-8, HousePrice-5, aes, 0.3888888889999995, False
3, GlobalWarming-12, HousePrice-3, aes, 0.3888888889999995, False
3, COVID-10, COVID-1, cft, 0.3888888889999995, False
3, HousePrice-10, COVID-1, cft, 0.3888888889999995, False
3, HousePrice-9, HousePrice-8, mem, 0.38888888899999996, False
3, COVID-11, GlobalWarming-9, mem, 0.38888888899999996, False
3, HousePrice-7, GlobalWarming-4, mem, -0.3888888890000004, False
3, HousePrice-12, HousePrice-5, int, 0.3888888890000004, False
3, COVID-8, HousePrice-6, aes, -0.3888888890000004, False
3, COVID-11, COVID-10, aes, -0.3888888890000004, False
3, GlobalWarming-12, HousePrice-5, cft, 0.3888888890000004, False
3, GlobalWarming-8, GlobalWarming-5, mem, 0.38968253999999947, False
3, HousePrice-8, GlobalWarming-7, emp, -0.3899430740000005, False
3, HousePrice-6, HousePrice-5, itt, 0.3912698419999998, False
3, GlobalWarming-9, GlobalWarming-6, mem, -0.3920634920000001, False
3, COVID-11, COVID-10, tru, -0.39220779300000075, False
3, COVID-9, COVID-6, itt, -0.392992424, False
3, GlobalWarming-4, COVID-3, tru, -0.39307359299999955, False
3, GlobalWarming-4, HousePrice-3, tru, -0.39307359299999955, False
3, GlobalWarming-12, COVID-10, emp, 0.3933823529999998, False
3, COVID-5, COVID-4, emp, 0.3939393940000002, False
3, GlobalWarming-6, GlobalWarming-2, itt, 0.3939393940000002, False
3, COVID-11, GlobalWarming-5, itt, -0.3939393940000002, False
3, GlobalWarming-10, GlobalWarming-7, tru, 0.39411764699999985, False
3, HousePrice-9, HousePrice-3, emp, 0.39468690700000053, False
3, COVID-7, HousePrice-5, mem, 0.3952380959999999, False
3, HousePrice-10, HousePrice-5, mem, 0.3952380959999999, False
3, GlobalWarming-8, COVID-7, int, 0.3952380959999999, False
3, GlobalWarming-4, COVID-4, cft, 0.3954248370000002, False
3, HousePrice-10, GlobalWarming-3, tru, -0.3958333329999997, False
3, COVID-10, GlobalWarming-1, cft, 0.39646464700000017, False
3, HousePrice-10, GlobalWarming-1, cft, 0.39646464700000017, False
3, COVID-8, COVID-3, tru, -0.3966386549999994, False
3, COVID-8, HousePrice-3, tru, -0.3966386549999994, False
3, GlobalWarming-3, COVID-3, emp, -0.39717741900000014, False
3, HousePrice-9, HousePrice-5, cft, -0.39761904700000006, False
3, GlobalWarming-10, COVID-7, aes, -0.39831932800000036, False
3, COVID-8, GlobalWarming-6, int, 0.39841269899999965, False
3, GlobalWarming-2, COVID-2, aes, -0.39841269899999965, False
3, HousePrice-10, COVID-2, aes, -0.39841269899999965, False
3, COVID-6, HousePrice-4, tru, -0.39882697899999986, False
3, HousePrice-12, HousePrice-10, itt, 0.3991596639999999, False
3, COVID-8, COVID-6, int, 0.39999999999999947, False
3, GlobalWarming-9, GlobalWarming-7, aes, -0.39999999999999947, False
3, HousePrice-12, HousePrice-8, itt, 0.39999999999999947, False
4, COVID-7, COVID-1, mem, -0.40000000000000036, False
4, HousePrice-10, COVID-1, mem, -0.40000000000000036, False
4, COVID-12, HousePrice-8, int, -0.40000000000000036, False
4, GlobalWarming-11, COVID-7, aes, 0.40000000000000036, False
4, GlobalWarming-6, GlobalWarming-5, emp, 0.40073529399999996, False
4, HousePrice-6, COVID-6, emp, 0.401960785, False
4, HousePrice-11, HousePrice-10, int, 0.4047619039999999, False
4, COVID-7, COVID-5, tru, -0.4052287579999998, False
4, COVID-8, HousePrice-1, itt, -0.40641711200000064, False
4, COVID-8, GlobalWarming-4, int, -0.4071428570000002, False
4, GlobalWarming-10, COVID-8, int, 0.4071428570000002, False
4, HousePrice-3, COVID-3, cft, -0.4071428570000002, False
4, COVID-9, COVID-1, int, -0.40779220699999996, False
4, COVID-8, COVID-2, emp, -0.4080357140000004, False
4, COVID-3, COVID-2, itt, -0.40814393900000034, False
4, GlobalWarming-11, COVID-6, tru, 0.40823136800000004, False
4, COVID-10, HousePrice-7, cft, -0.408730158, False
4, HousePrice-10, HousePrice-7, cft, -0.408730158, False
4, COVID-2, GlobalWarming-1, itt, -0.4100378789999999, False
4, HousePrice-9, HousePrice-5, tru, 0.4117647060000005, False
4, GlobalWarming-12, HousePrice-11, tru, 0.4117647060000005, False
4, HousePrice-3, GlobalWarming-1, emp, -0.4117647060000005, False
4, HousePrice-10, GlobalWarming-10, itt, -0.4117647060000005, False
4, GlobalWarming-10, HousePrice-8, itt, 0.41260504200000003, False
4, COVID-10, GlobalWarming-1, mem, 0.4126984130000002, False
4, COVID-12, GlobalWarming-7, int, -0.4126984130000002, False
4, GlobalWarming-9, COVID-6, itt, -0.41319444400000016, False
4, GlobalWarming-6, HousePrice-2, mem, -0.4134920639999997, False
4, COVID-9, GlobalWarming-6, tru, 0.4136029409999997, False
4, COVID-6, GlobalWarming-1, tru, -0.4139784939999993, False
4, HousePrice-7, HousePrice-6, itt, 0.414285714, False
4, HousePrice-1, COVID-1, tru, 0.4144385030000004, False
4, GlobalWarming-11, HousePrice-6, cft, -0.4150326790000003, False
4, HousePrice-4, GlobalWarming-2, itt, -0.4153297680000003, False
4, HousePrice-4, COVID-3, emp, -0.41555977199999994, False
4, HousePrice-9, GlobalWarming-5, mem, -0.4158730150000003, False
4, GlobalWarming-10, HousePrice-1, emp, 0.4162210340000003, False
4, HousePrice-4, HousePrice-3, mem, -0.41666666600000024, False
4, HousePrice-6, HousePrice-5, int, 0.41666666600000024, False
4, COVID-9, HousePrice-3, aes, -0.41666666600000024, False
4, COVID-11, COVID-4, cft, -0.41666666600000024, False
4, GlobalWarming-11, GlobalWarming-7, mem, -0.41666666699999944, False
4, HousePrice-7, HousePrice-5, aes, 0.41666666699999944, False
4, COVID-10, COVID-2, cft, 0.41666666699999944, False
4, HousePrice-10, COVID-2, cft, 0.41666666699999944, False
4, COVID-11, HousePrice-2, mem, -0.4166666669999999, False
4, COVID-11, GlobalWarming-3, mem, 0.4166666669999999, False
4, COVID-12, COVID-9, mem, 0.4166666669999999, False
4, GlobalWarming-8, GlobalWarming-4, int, 0.4166666670000003, False
4, GlobalWarming-10, GlobalWarming-8, int, -0.4166666670000003, False
4, COVID-11, COVID-1, itt, -0.4166666670000003, False
4, GlobalWarming-7, HousePrice-5, cft, 0.4166666670000003, False
4, GlobalWarming-11, HousePrice-1, itt, 0.41711229999999944, False
4, HousePrice-8, GlobalWarming-2, emp, 0.4193548379999994, False
4, HousePrice-8, COVID-4, emp, -0.41935483900000037, False
4, GlobalWarming-6, GlobalWarming-3, mem, 0.41984127000000004, False
4, COVID-10, HousePrice-8, cft, 0.41984127000000004, False
4, HousePrice-10, HousePrice-8, cft, 0.41984127000000004, False
4, COVID-8, COVID-6, emp, 0.4210084039999993, False
4, GlobalWarming-8, COVID-5, itt, -0.4221198159999995, False
4, GlobalWarming-6, HousePrice-1, emp, -0.42279411799999966, False
4, COVID-8, HousePrice-1, cft, 0.42301587299999976, False
4, COVID-8, GlobalWarming-4, cft, -0.4232026150000001, False
4, GlobalWarming-7, COVID-5, emp, -0.4233511590000001, False
4, HousePrice-9, GlobalWarming-7, tru, 0.4235294119999997, False
4, COVID-11, GlobalWarming-8, tru, 0.424242424, False
4, GlobalWarming-9, HousePrice-6, emp, -0.4242424250000001, False
4, HousePrice-10, HousePrice-8, emp, -0.42439516099999963, False
4, HousePrice-10, COVID-10, itt, -0.42513369, False
4, COVID-10, HousePrice-8, itt, 0.42597402599999956, False
4, COVID-8, GlobalWarming-5, int, 0.4261904759999995, False
4, COVID-7, GlobalWarming-1, emp, 0.42647058799999993, False
4, HousePrice-6, COVID-2, emp, -0.4270833329999997, False
4, HousePrice-5, GlobalWarming-2, cft, 0.4270833329999997, False
4, GlobalWarming-12, HousePrice-10, itt, 0.42773109200000015, False
4, GlobalWarming-11, GlobalWarming-10, cft, -0.42773109200000015, False
4, COVID-9, GlobalWarming-5, tru, 0.42780748599999985, False
4, GlobalWarming-9, COVID-7, aes, -0.4285714279999997, False
4, GlobalWarming-12, HousePrice-8, itt, 0.4285714279999997, False
4, COVID-8, COVID-7, int, -0.4285714280000006, False
4, GlobalWarming-11, GlobalWarming-7, aes, 0.4285714280000006, False
4, HousePrice-3, HousePrice-1, cft, -0.4285714280000006, False
4, COVID-6, GlobalWarming-2, aes, -0.4301587300000005, False
4, HousePrice-10, COVID-6, aes, 0.4301587300000005, False
4, HousePrice-8, HousePrice-1, int, 0.4317460320000004, False
4, HousePrice-8, HousePrice-3, int, 0.4317460320000004, False
4, HousePrice-11, COVID-8, emp, 0.43193277300000066, False
4, COVID-12, HousePrice-6, emp, -0.4333333340000003, False
4, HousePrice-8, HousePrice-5, emp, 0.4335863369999995, False
4, HousePrice-3, HousePrice-2, itt, 0.4344537819999994, False
4, HousePrice-11, COVID-5, tru, -0.43464052299999967, False
4, GlobalWarming-8, COVID-4, itt, -0.4354679809999995, False
4, HousePrice-5, GlobalWarming-1, int, -0.43650793599999993, False
4, HousePrice-5, COVID-3, emp, 0.437381405, False
4, GlobalWarming-9, GlobalWarming-4, tru, 0.43761140799999954, False
4, HousePrice-12, COVID-2, int, 0.4380952380000007, False
4, COVID-11, GlobalWarming-8, itt, -0.4380952380000007, False
4, GlobalWarming-8, GlobalWarming-1, aes, 0.4388888890000002, False
4, HousePrice-9, HousePrice-8, itt, -0.4403361349999999, False
4, HousePrice-6, GlobalWarming-1, mem, 0.44047619000000005, False
4, HousePrice-12, GlobalWarming-11, aes, -0.44047619000000005, False
4, GlobalWarming-9, COVID-8, tru, 0.4411764699999994, False
4, HousePrice-6, HousePrice-5, tru, 0.44117647000000026, False
4, HousePrice-10, HousePrice-9, itt, 0.44117647099999946, False
4, GlobalWarming-10, COVID-10, aes, -0.44117647100000035, False
4, HousePrice-9, GlobalWarming-6, mem, 0.44126984199999963, False
4, GlobalWarming-6, GlobalWarming-5, cft, -0.44126984199999963, False
4, GlobalWarming-12, GlobalWarming-11, cft, 0.4428104570000002, False
4, COVID-8, COVID-6, itt, 0.4430147059999996, False
4, GlobalWarming-9, COVID-8, emp, -0.4432900439999994, False
4, HousePrice-9, COVID-7, emp, -0.4435483869999999, False
4, COVID-5, COVID-1, itt, 0.4435483869999999, False
4, GlobalWarming-5, HousePrice-2, mem, 0.4436507930000002, False
4, GlobalWarming-10, GlobalWarming-7, mem, -0.4444444439999993, False
4, HousePrice-11, HousePrice-9, int, 0.4444444439999993, False
4, COVID-12, GlobalWarming-5, aes, -0.4444444439999993, False
4, GlobalWarming-12, COVID-12, aes, 0.4444444439999993, False
4, HousePrice-7, HousePrice-5, int, 0.44444444400000016, False
4, COVID-11, COVID-3, int, -0.44444444400000016, False
4, HousePrice-1, COVID-1, aes, 0.44444444400000016, False
4, COVID-5, HousePrice-1, aes, 0.44444444400000016, False
4, COVID-8, COVID-3, cft, 0.44444444400000016, False
4, GlobalWarming-9, HousePrice-8, mem, -0.4444444449999998, False
4, COVID-11, HousePrice-9, mem, -0.4444444449999998, False
4, GlobalWarming-7, HousePrice-1, int, 0.44444444500000024, False
4, GlobalWarming-7, HousePrice-3, int, 0.44444444500000024, False
4, GlobalWarming-8, HousePrice-7, int, 0.44444444500000024, False
4, GlobalWarming-9, COVID-5, int, -0.44444444500000024, False
4, HousePrice-9, GlobalWarming-6, int, 0.44444444500000024, False
4, COVID-10, COVID-5, int, -0.44444444500000024, False
4, HousePrice-12, COVID-3, int, 0.44444444500000024, False
4, HousePrice-5, HousePrice-3, aes, 0.44444444500000024, False
4, COVID-8, GlobalWarming-5, aes, 0.44444444500000024, False
4, GlobalWarming-8, COVID-5, aes, 0.44444444500000024, False
4, HousePrice-8, GlobalWarming-2, aes, 0.44444444500000024, False
4, HousePrice-10, HousePrice-8, aes, -0.44444444500000024, False
4, GlobalWarming-12, COVID-8, aes, -0.44444444500000024, False
4, COVID-7, HousePrice-6, itt, 0.445535714, False
4, GlobalWarming-12, HousePrice-1, mem, -0.44603174600000006, False
4, HousePrice-9, COVID-6, int, 0.44603174600000006, False
4, HousePrice-10, COVID-3, emp, 0.44657258099999986, False
4, GlobalWarming-3, HousePrice-1, aes, -0.4469696970000001, False
4, COVID-10, GlobalWarming-2, tru, 0.4479262680000007, False
4, HousePrice-12, GlobalWarming-4, emp, 0.44971536999999984, False
4, HousePrice-1, GlobalWarming-1, aes, -0.4500000000000002, False
4, HousePrice-7, GlobalWarming-4, tru, 0.4502164500000001, False
4, COVID-11, COVID-2, int, -0.4507936509999997, False
4, COVID-4, HousePrice-1, cft, 0.4507936509999997, False
4, COVID-8, COVID-2, mem, -0.45079365100000013, False
4, HousePrice-11, HousePrice-6, emp, 0.45098039199999995, False
4, COVID-3, GlobalWarming-2, emp, -0.4516129040000001, False
4, COVID-6, HousePrice-2, tru, 0.45161290400000054, False
4, GlobalWarming-2, COVID-1, int, 0.45187165800000084, False
4, GlobalWarming-12, HousePrice-1, emp, 0.45220588200000034, False
4, COVID-12, COVID-8, emp, -0.4523809529999996, False
4, GlobalWarming-8, GlobalWarming-1, int, 0.4523809530000005, False
4, COVID-12, HousePrice-8, itt, -0.4528138530000003, False
4, GlobalWarming-7, HousePrice-6, tru, -0.4529411759999995, False
4, COVID-12, HousePrice-10, itt, -0.4536541889999999, False
4, COVID-8, HousePrice-7, tru, -0.45378151199999994, False
4, HousePrice-5, COVID-2, aes, -0.4539682539999994, False
4, HousePrice-7, GlobalWarming-7, emp, -0.45445920299999987, False
4, GlobalWarming-6, COVID-3, itt, 0.4545454540000007, False
